index,lr,weight_decay,epochs,threshold,device,verbose,early_stopping,early_stopping_thresold,criterion,hidden_layer_K,hidden_layer_L,reproducible,mse,mae,rmse,r2,
56,1e-05,0.001,500,None,cpu,False,False,0.5,MSELoss(),32,1,True,2.619961127638817,1.2666892260313034,1.5054998993873596,-5.2466312646865845,
57,1e-05,0.001,500,None,cpu,False,False,0.5,MSELoss(),32,2,True,3.431899279356003,1.339681439101696,1.5043084844946861,-0.6267713457345963,
58,1e-05,0.001,500,None,cpu,False,False,0.5,MSELoss(),64,1,True,8.345635503530502,2.3129813075065613,2.542192429304123,-7.937396019697189,
59,1e-05,0.001,500,None,cpu,False,False,0.5,MSELoss(),64,2,True,1.9944486618041992,1.2282762378454208,1.36951544880867,-4.211169198155403,
60,1e-05,0.001,1500,None,cpu,False,True,0.5,MSELoss(),16,1,True,7.406852304935455,2.130369633436203,2.618686407804489,-0.77701435983181,
61,1e-05,0.001,1500,None,cpu,False,True,0.5,MSELoss(),16,2,True,3.3628388047218323,1.548837661743164,1.7402102798223495,-23.757280454039574,
62,1e-05,0.001,1500,None,cpu,False,True,0.5,MSELoss(),32,1,True,2.0319231748580933,1.1481137871742249,1.3663953393697739,-0.581826239824295,
63,1e-05,0.001,1500,None,cpu,False,True,0.5,MSELoss(),32,2,True,3.3284378801472485,1.3450112249702215,1.5280593186616898,-0.5983144193887711,
64,1e-05,0.001,1500,None,cpu,False,True,0.5,MSELoss(),64,1,True,8.08420130610466,2.250012546777725,2.455694854259491,-8.724693149328232,
65,1e-05,0.001,1500,None,cpu,False,True,0.5,MSELoss(),64,2,True,1.3874390125274658,1.0449993014335632,1.1443049311637878,-2.61137355864048,
66,1e-05,0.001,1500,None,cpu,False,False,0.5,MSELoss(),16,1,True,6.498676896095276,1.8932585716247559,2.4276157319545746,-1.941426396369934,
67,1e-05,0.001,1500,None,cpu,False,False,0.5,MSELoss(),16,2,True,4.569974482059479,1.7935994267463684,1.9904133081436157,-894.674548432231,
68,1e-05,0.001,1500,None,cpu,False,False,0.5,MSELoss(),32,1,True,2.8211790695786476,1.3258140534162521,1.5482811480760574,-6.3933467119932175,
69,1e-05,0.001,1500,None,cpu,False,False,0.5,MSELoss(),32,2,True,3.7326455861330032,1.3672290742397308,1.540341392159462,-0.636369526386261,
70,1e-05,0.001,1500,None,cpu,False,False,0.5,MSELoss(),64,1,True,9.794181227684021,2.425528824329376,2.607421487569809,-12.766762405633926,
71,1e-05,0.001,1500,None,cpu,False,False,0.5,MSELoss(),64,2,True,2.970096930861473,1.4951701313257217,1.638437181711197,-3.881104499101639,
72,0.0001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),16,1,True,8.462380528450012,2.2972305715084076,2.7994881868362427,-0.8011651933193207,
73,0.0001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),16,2,True,2.9773118048906326,1.2808965146541595,1.6557941287755966,-0.9969448298215866,
74,0.0001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),32,1,True,2.5834195613861084,1.2865947037935257,1.5466215461492538,-1.0408375412225723,
75,0.0001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.884312031790614,1.3299189507961273,1.4797524586319923,-0.5819872170686722,
76,0.0001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),64,1,True,11.605838865041733,2.5739245414733887,2.7682142555713654,-16.411664485931396,
77,0.0001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.9581150710582733,1.5404114425182343,1.6862742602825165,-4.7898595333099365,
78,0.0001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),16,1,True,7.290126919746399,2.1235985457897186,2.668178975582123,-2.827535957098007,
79,0.0001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),16,2,True,2.8413828760385513,1.3600952476263046,1.6213571578264236,-4.8890291303396225,
80,0.0001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),32,1,True,2.4479265809059143,1.3001316338777542,1.4716865420341492,-9.72241698205471,
81,0.0001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),32,2,True,3.9648165479302406,1.4310314655303955,1.6514981240034103,-0.9091572016477585,
82,0.0001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),64,1,True,9.152983099222183,2.4159854650497437,2.591665118932724,-5.7595692574977875,
83,0.0001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),64,2,True,3.619801789522171,1.669479876756668,1.7558036148548126,-12.571995496749878,
84,0.0001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),16,1,True,8.462380528450012,2.2972305715084076,2.7994881868362427,-0.8011651933193207,
85,0.0001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),16,2,True,2.9773118048906326,1.2808965146541595,1.6557941287755966,-0.9969448298215866,
86,0.0001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),32,1,True,2.5834195613861084,1.2865947037935257,1.5466215461492538,-1.0408375412225723,
87,0.0001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.884312031790614,1.3299189507961273,1.4797524586319923,-0.5819872170686722,
88,0.0001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),64,1,True,11.605838865041733,2.5739245414733887,2.7682142555713654,-16.411664485931396,
89,0.0001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.9581150710582733,1.5404114425182343,1.6862742602825165,-4.7898595333099365,
90,0.0001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),16,1,True,7.323427438735962,2.1278267204761505,2.6743931770324707,-2.7806213349103928,
91,0.0001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),16,2,True,3.1032641530036926,1.4045875072479248,1.6867609173059464,-5.209487870335579,
92,0.0001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),32,1,True,2.3728338927030563,1.2822316735982895,1.4512105286121368,-9.436514928936958,
93,0.0001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),32,2,True,3.9925722256302834,1.442420095205307,1.6674639880657196,-0.9250028282403946,
94,0.0001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),64,1,True,8.504632085561752,2.326048046350479,2.5358059108257294,-4.347398191690445,
95,0.0001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),64,2,True,3.5800587236881256,1.6593553721904755,1.742401272058487,-15.094171300530434,
96,0.0001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),16,1,True,8.462430775165558,2.2972111999988556,2.799497038125992,-0.801161915063858,
97,0.0001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),16,2,True,2.970838353037834,1.2798560112714767,1.653943732380867,-0.996302530169487,
98,0.0001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),32,1,True,2.5838171392679214,1.2866759151220322,1.546713337302208,-1.040594145655632,
99,0.0001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.884123405441642,1.3298943042755127,1.479723908007145,-0.5821017026901245,
100,0.0001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),64,1,True,11.603417962789536,2.5745432525873184,2.7681737542152405,-16.40614092350006,
101,0.0001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.957634687423706,1.540246844291687,1.6861355900764465,-4.788509160280228,
102,0.0001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),16,1,True,7.283516883850098,2.1239058077335358,2.6669117212295532,-2.828245222568512,
103,0.0001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),16,2,True,2.8607420474290848,1.3642585724592209,1.6241346597671509,-5.076738938689232,
104,0.0001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),32,1,True,2.489281043410301,1.3090471178293228,1.4815680980682373,-8.696912363171577,
105,0.0001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),32,2,True,3.9730033352971077,1.4324570894241333,1.6545523554086685,-0.9096562415361404,
106,0.0001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),64,1,True,9.35313993692398,2.4383626580238342,2.5958175361156464,-5.831818461418152,
107,0.0001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),64,2,True,3.607631802558899,1.6678642630577087,1.756351888179779,-14.552136689424515,
108,0.0001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),16,1,True,8.462430775165558,2.2972111999988556,2.799497038125992,-0.801161915063858,
109,0.0001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),16,2,True,2.970838353037834,1.2798560112714767,1.653943732380867,-0.996302530169487,
110,0.0001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),32,1,True,2.5838171392679214,1.2866759151220322,1.546713337302208,-1.040594145655632,
111,0.0001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.884123405441642,1.3298943042755127,1.479723908007145,-0.5821017026901245,
112,0.0001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),64,1,True,11.603417962789536,2.5745432525873184,2.7681737542152405,-16.40614092350006,
113,0.0001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.957634687423706,1.540246844291687,1.6861355900764465,-4.788509160280228,
114,0.0001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),16,1,True,7.312541842460632,2.1273998618125916,2.671922206878662,-2.7371183037757874,
115,0.0001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),16,2,True,3.171999931335449,1.4110883176326752,1.6992510259151459,-5.026358634233475,
116,0.0001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),32,1,True,2.409955471754074,1.2869604378938675,1.4591303914785385,-7.694828271865845,
117,0.0001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),32,2,True,4.018723465502262,1.4432555437088013,1.6695944368839264,-0.9339489489793777,
118,0.0001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),64,1,True,8.616827577352524,2.3400542736053467,2.5279200077056885,-3.711231142282486,
119,0.0001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),64,2,True,3.5610335767269135,1.655402660369873,1.741186797618866,-16.39897784590721,
120,0.0001,0.001,500,None,cpu,False,True,0.5,MSELoss(),16,1,True,8.464465379714966,2.2973046600818634,2.7997988760471344,-0.8017134964466095,
121,0.0001,0.001,500,None,cpu,False,True,0.5,MSELoss(),16,2,True,2.976595103740692,1.2805066853761673,1.6554071307182312,-0.996939480304718,
122,0.0001,0.001,500,None,cpu,False,True,0.5,MSELoss(),32,1,True,2.592725932598114,1.2886822372674942,1.5487930923700333,-1.0364480018615723,
123,0.0001,0.001,500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.884856319054961,1.3300291784107685,1.4798941016197205,-0.5820387303829193,
124,0.0001,0.001,500,None,cpu,False,True,0.5,MSELoss(),64,1,True,11.607449412345886,2.578560307621956,2.7703818678855896,-16.403667837381363,
125,0.0001,0.001,500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.9545329213142395,1.5393857061862946,1.685364305973053,-4.759987160563469,
126,0.0001,0.001,500,None,cpu,False,False,0.5,MSELoss(),16,1,True,7.308974623680115,2.126291573047638,2.671440601348877,-2.824780762195587,
127,0.0001,0.001,500,None,cpu,False,False,0.5,MSELoss(),16,2,True,2.605266749858856,1.3020392656326294,1.5554180443286896,-2.97012460231781,
128,0.0001,0.001,500,None,cpu,False,False,0.5,MSELoss(),32,1,True,2.5244121104478836,1.3126585632562637,1.4898755252361298,-7.232977166771889,
129,0.0001,0.001,500,None,cpu,False,False,0.5,MSELoss(),32,2,True,4.015176720917225,1.4359243959188461,1.6616173386573792,-0.9073128700256348,
130,0.0001,0.001,500,None,cpu,False,False,0.5,MSELoss(),64,1,True,9.23518094420433,2.3949855864048004,2.558081239461899,-5.123094201087952,
131,0.0001,0.001,500,None,cpu,False,False,0.5,MSELoss(),64,2,True,3.875215709209442,1.7534408569335938,1.8321127593517303,-14.313546866178513,
132,0.0001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),16,1,True,8.464465379714966,2.2973046600818634,2.7997988760471344,-0.8017134964466095,
133,0.0001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),16,2,True,2.976595103740692,1.2805066853761673,1.6554071307182312,-0.996939480304718,
134,0.0001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),32,1,True,2.592725932598114,1.2886822372674942,1.5487930923700333,-1.0364480018615723,
135,0.0001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.884856319054961,1.3300291784107685,1.4798941016197205,-0.5820387303829193,
136,0.0001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),64,1,True,11.607449412345886,2.578560307621956,2.7703818678855896,-16.403667837381363,
137,0.0001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.9545329213142395,1.5393857061862946,1.685364305973053,-4.759987160563469,
138,0.0001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),16,1,True,7.397515177726746,2.1348129212856293,2.686703085899353,-2.6720224618911743,
139,0.0001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),16,2,True,3.190555214881897,1.413525179028511,1.711575374007225,-3.522994875907898,
140,0.0001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),32,1,True,2.5279518216848373,1.3102406114339828,1.487729161977768,-6.067709684371948,
141,0.0001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),32,2,True,4.120189391076565,1.448288768529892,1.6760237663984299,-0.9198408424854279,
142,0.0001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),64,1,True,7.807989180088043,2.184531509876251,2.4122441112995148,-2.703721761703491,
143,0.0001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),64,2,True,3.832207441329956,1.7421723902225494,1.8191393613815308,-15.047757163643837,
144,0.001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),16,1,True,10.898149490356445,2.4905856251716614,3.0048062205314636,-0.8965523540973663,
145,0.001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),16,2,True,4.237215548753738,1.538585126399994,1.8787974417209625,-0.4716917872428894,
146,0.001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),32,1,True,4.419489540159702,1.656486228108406,1.8036619126796722,-10.15259338915348,
147,0.001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.5841756016016006,1.288355752825737,1.5466121435165405,-2.6263248324394226,
148,0.001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),64,1,True,7.575025975704193,2.0143921971321106,2.1509651243686676,-58.311211198568344,
149,0.001,1e-05,500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.232331395149231,1.1738637685775757,1.4701399207115173,-3.325942426919937,
150,0.001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),16,1,True,11.213095903396606,2.5509670972824097,2.99108025431633,-2.0697453022003174,
151,0.001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),16,2,True,2.1040993332862854,1.2751740962266922,1.4178505539894104,-0.5234026610851288,
152,0.001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),32,1,True,3.1303892880678177,1.450748324394226,1.5694728791713715,-50.35594803094864,
153,0.001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),32,2,True,3.915351167321205,1.4435613453388214,1.6907329559326172,-2.2666005641222,
154,0.001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),64,1,True,4.450125634670258,1.645912066102028,1.7751915007829666,-5.412103459239006,
155,0.001,1e-05,500,None,cpu,False,False,0.5,MSELoss(),64,2,True,2.2640310376882553,1.1952400654554367,1.2975538969039917,-10.734929651021957,
156,0.001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),16,1,True,10.898149490356445,2.4905856251716614,3.0048062205314636,-0.8965523540973663,
157,0.001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),16,2,True,4.237215548753738,1.538585126399994,1.8787974417209625,-0.4716917872428894,
158,0.001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),32,1,True,4.419489540159702,1.656486228108406,1.8036619126796722,-10.15259338915348,
159,0.001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.5841756016016006,1.288355752825737,1.5466121435165405,-2.6263248324394226,
160,0.001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),64,1,True,7.575025975704193,2.0143921971321106,2.1509651243686676,-58.311211198568344,
161,0.001,1e-05,1500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.232331395149231,1.1738637685775757,1.4701399207115173,-3.325942426919937,
162,0.001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),16,1,True,11.346100986003876,2.5604177713394165,3.0053619742393494,-2.0475460439920425,
163,0.001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),16,2,True,2.082495763897896,1.2634808719158173,1.4105681031942368,-0.5266276150941849,
164,0.001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),32,1,True,3.140887439250946,1.4548928141593933,1.5715144723653793,-51.225801542401314,
165,0.001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),32,2,True,3.798675552010536,1.443550005555153,1.690904662013054,-2.5385492593050003,
166,0.001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),64,1,True,4.490344226360321,1.6544043570756912,1.7846769839525223,-5.276019811630249,
167,0.001,1e-05,1500,None,cpu,False,False,0.5,MSELoss(),64,2,True,2.497724950313568,1.2507349848747253,1.3621568232774734,-13.461018428206444,
168,0.001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),16,1,True,10.916828274726868,2.4919592142105103,3.00628399848938,-0.8955973386764526,
169,0.001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),16,2,True,4.238818258047104,1.5458849966526031,1.8803883790969849,-0.48747216165065765,
170,0.001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),32,1,True,4.432152144610882,1.6579479724168777,1.8053908348083496,-10.160533100366592,
171,0.001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.583700254559517,1.288192257285118,1.546143427491188,-2.625268206000328,
172,0.001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),64,1,True,7.48205903917551,1.9921467900276184,2.11989463865757,-58.219808489084244,
173,0.001,0.0001,500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.2274193465709686,1.1748123317956924,1.46792334318161,-3.3216183930635452,
174,0.001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),16,1,True,13.315150618553162,2.683542490005493,3.1685657501220703,-1.5246677994728088,
175,0.001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),16,2,True,2.1378604769706726,1.2734369188547134,1.4281855821609497,-0.5816732943058014,
176,0.001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),32,1,True,3.1402448564767838,1.4454995393753052,1.5649585574865341,-53.44499130547047,
177,0.001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),32,2,True,3.8989704847335815,1.4625287055969238,1.6975495666265488,-2.4810735285282135,
178,0.001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),64,1,True,5.25699520111084,1.6736046224832535,1.8666213601827621,-3.043732061982155,
