index,lr,weight_decay,epochs,threshold,device,verbose,early_stopping,early_stopping_thresold,criterion,hidden_layer_K,hidden_layer_L,reproducible,accuracy,f1-score
221,0.001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.75,0.7333333333333333,
222,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
223,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
224,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
225,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
226,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.875,0.8333333333333333,
227,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.75,0.7333333333333333,
228,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
229,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
230,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
231,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
232,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.875,0.8333333333333333,
233,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.75,0.7333333333333333,
234,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.9375,0.9166666666666666,
235,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
236,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.7833333333333333,
237,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
238,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.875,0.8666666666666666,
239,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.75,0.7333333333333333,
240,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.9375,0.9166666666666666,
241,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
242,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.7833333333333333,
243,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
244,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.875,0.8666666666666666,
245,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
246,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.9375,0.9166666666666666,
247,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
248,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.7833333333333333,
249,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
250,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.875,0.8666666666666666,
251,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
252,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.9375,0.9166666666666666,
253,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
254,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
255,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.75,0.7333333333333333,
256,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.7916666666666666,
257,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.75,0.7333333333333333,
258,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
259,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
260,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
261,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
262,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.7916666666666666,
263,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
264,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
265,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
266,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
267,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
268,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.7916666666666666,
269,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
270,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.9375,0.9166666666666666,
271,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.875,0.8333333333333333,
272,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
273,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.75,0.7333333333333333,
274,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.7833333333333333,
275,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
276,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.9375,0.9166666666666666,
277,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.875,0.8333333333333333,
278,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
279,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.75,0.7333333333333333,
280,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.7833333333333333,
281,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
282,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.9375,0.9166666666666666,
283,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.875,0.8333333333333333,
284,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
285,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
286,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.7833333333333333,
287,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
288,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
289,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
290,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
291,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.75,0.7333333333333333,
292,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.7916666666666666,
293,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
294,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
295,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.8125,0.7833333333333333,
296,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
297,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
298,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.7916666666666666,
299,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
300,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
301,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.875,0.8333333333333333,
302,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
303,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.8125,0.7833333333333333,
304,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.875,0.8333333333333333,
305,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
306,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
307,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.875,0.8333333333333333,
308,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
309,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.75,0.7333333333333333,
310,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.875,0.8333333333333333,
311,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
312,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
313,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.875,0.8333333333333333,
314,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
315,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.75,0.7333333333333333,
316,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.875,0.8333333333333333,
317,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
318,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.875,0.8333333333333333,
319,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.875,0.8333333333333333,
320,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.875,0.8333333333333333,
321,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.75,0.7333333333333333,
322,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.875,0.8333333333333333,
323,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.8125,0.7833333333333333,
