index,lr,weight_decay,epochs,threshold,device,verbose,early_stopping,early_stopping_thresold,criterion,hidden_layer_K,hidden_layer_L,reproducible,accuracy,f1-score
71,1e-05,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
72,1e-05,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.41666666666666663,0.45833333333333326,
73,1e-05,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.5833333333333333,0.16666666666666666,
74,1e-05,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.35416666666666663,0.39166666666666666,
75,1e-05,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.5,0.6059523809523809,
76,1e-05,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.6666666666666666,0.575,
77,1e-05,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
78,1e-05,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.41666666666666663,0.45833333333333326,
79,1e-05,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.5,0.0,
80,1e-05,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.41666666666666663,0.42500000000000004,
81,1e-05,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333333,0.5166666666666666,
82,1e-05,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.6666666666666666,0.575,
83,1e-05,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
84,1e-05,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.35416666666666663,0.39166666666666666,
85,1e-05,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.5,0.0,
86,1e-05,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.35416666666666663,0.325,
87,1e-05,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7083333333333333,0.5416666666666666,
88,1e-05,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.5833333333333333,0.325,
89,1e-05,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
90,1e-05,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6458333333333334,0.575,
91,1e-05,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.875,0.875,
92,1e-05,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
93,1e-05,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
94,1e-05,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.6458333333333333,0.525,
95,1e-05,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
96,1e-05,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
97,1e-05,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
98,1e-05,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
99,1e-05,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
100,1e-05,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.6458333333333333,0.525,
101,1e-05,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
102,1e-05,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6666666666666666,0.5,
103,1e-05,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.6458333333333333,0.4916666666666667,
104,1e-05,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
105,1e-05,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
106,1e-05,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.6458333333333333,0.525,
107,1e-05,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
108,0.0001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
109,0.0001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
110,0.0001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
111,0.0001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
112,0.0001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7916666666666666,0.625,
113,0.0001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
114,0.0001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
115,0.0001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
116,0.0001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
117,0.0001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
118,0.0001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
119,0.0001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
120,0.0001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6666666666666666,0.5,
121,0.0001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.6458333333333333,0.4916666666666667,
122,0.0001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7291666666666666,0.5,
123,0.0001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7291666666666666,0.575,
124,0.0001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.6666666666666666,0.5,
125,0.0001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
126,0.0001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6458333333333334,0.575,
127,0.0001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7083333333333333,0.5416666666666666,
128,0.0001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
129,0.0001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
130,0.0001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7916666666666666,0.625,
131,0.0001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
132,0.0001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
133,0.0001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7083333333333333,0.5416666666666666,
134,0.0001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
135,0.0001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
136,0.0001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7916666666666666,0.625,
137,0.0001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
138,0.0001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
139,0.0001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.6458333333333333,0.4916666666666667,
140,0.0001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
141,0.0001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7291666666666666,0.575,
142,0.0001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7916666666666666,0.625,
143,0.0001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
144,0.0001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
145,0.0001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
146,0.0001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
147,0.0001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
148,0.0001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
149,0.0001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
150,0.0001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
151,0.0001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
152,0.0001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
153,0.0001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
154,0.0001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
155,0.0001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
156,0.0001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6666666666666666,0.5,
157,0.0001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.6458333333333333,0.4916666666666667,
158,0.0001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7291666666666666,0.5,
159,0.0001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7291666666666666,0.575,
160,0.0001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.6666666666666666,0.5,
161,0.0001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
162,0.0001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6458333333333334,0.575,
163,0.0001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
164,0.0001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
165,0.0001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
166,0.0001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7916666666666666,0.625,
167,0.0001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
168,0.0001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
169,0.0001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
170,0.0001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
171,0.0001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
172,0.0001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7916666666666666,0.625,
173,0.0001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
174,0.0001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
175,0.0001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7083333333333333,0.5416666666666666,
176,0.0001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
177,0.0001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7291666666666666,0.575,
178,0.0001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7916666666666666,0.625,
179,0.0001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
180,0.0001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
181,0.0001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
182,0.0001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
183,0.0001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
184,0.0001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
185,0.0001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
186,0.0001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
187,0.0001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
188,0.0001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
189,0.0001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
190,0.0001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
191,0.0001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
192,0.0001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6666666666666666,0.5,
193,0.0001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.6458333333333333,0.4916666666666667,
194,0.0001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7291666666666666,0.5,
195,0.0001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7291666666666666,0.575,
196,0.0001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.6666666666666666,0.5,
197,0.0001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
198,0.0001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6458333333333334,0.575,
199,0.0001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
200,0.0001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
201,0.0001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
202,0.0001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
203,0.0001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
204,0.0001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
205,0.0001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7916666666666666,0.625,
206,0.0001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
207,0.0001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7916666666666666,0.625,
208,0.0001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
209,0.0001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
210,0.0001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
211,0.0001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7083333333333333,0.5416666666666666,
212,0.0001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7916666666666666,0.625,
213,0.0001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7291666666666666,0.575,
214,0.0001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
215,0.0001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
216,0.001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7083333333333334,0.625,
217,0.001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
218,0.001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
219,0.001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
220,0.001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
221,0.001,1e-05,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
