Frame,Speed,X,Y,Changed Pixels
1,1.2266999718826879,174.6208530805687,332.7156398104265,69
2,0.8100498884839719,174.95550351288057,332.94379391100705,37
3,0.3121350272888847,175.096018735363,333.0117096018735,14
4,0.1300202045807786,175.13286713286712,333.06526806526807,6
5,0.09083424799365941,175.15887850467288,333.02803738317755,1
6,0.07354237081267555,175.18266978922716,333.0,1
7,0.0,175.18266978922716,333.0,0
8,0.0,175.18266978922716,333.0,0
9,0.0,175.18266978922716,333.0,0
10,0.09794679785970305,175.1841491841492,333.04895104895104,2
11,0.150958278197291,175.169373549884,333.122969837587,2
12,0.5229348555376554,175.0201342281879,332.9082774049217,36
13,0.09256917134315072,175.0421286031042,332.9490022172949,8
14,0.164139738566057,175.10643015521063,332.8980044345898,6
15,0.0,175.10643015521063,332.8980044345898,0
16,0.0,175.10643015521063,332.8980044345898,0
17,0.36689284149562024,174.98233995584988,333.0331125827815,6
18,0.14991705376880896,175.04845814977975,332.9977973568282,5
19,0.08680529633154101,175.05960264900662,332.95584988962474,1
20,0.0,175.05960264900662,332.95584988962474,0
21,0.0,175.05960264900662,332.95584988962474,0
22,0.0,175.05960264900662,332.95584988962474,0
23,0.0,175.05960264900662,332.95584988962474,0
24,0.2584641151876846,174.98237885462555,333.0594713656388,3
25,0.5155998574622962,175.18666666666667,332.90222222222224,14
26,0.1822182005000551,175.26470588235293,332.8552036199095,10
27,0.11192015301171085,175.2642369020501,332.9111617312073,3
28,0.005907625853755765,175.2654462242563,332.908466819222,2
29,0.0,175.2654462242563,332.908466819222,0
30,0.033334784377940414,175.25977011494254,332.92413793103447,2
31,0.0,175.25977011494254,332.92413793103447,0
32,0.0,175.25977011494254,332.92413793103447,0
33,0.037728699731146224,175.2609699769053,332.905311778291,2
34,0.0,175.2609699769053,332.905311778291,0
35,0.0,175.2609699769053,332.905311778291,0
36,0.45143648014737753,175.22595078299776,332.68232662192395,16
37,0.13227316366824265,175.27765237020316,332.64108352144467,4
38,0.07709355341012314,175.3159090909091,332.6363636363636,5
39,0.07606479531203122,175.3234624145786,332.5990888382688,1
40,0.06112258708431181,175.3507972665148,332.58542141230066,2
41,0.1554428765188153,175.3340961098398,332.6613272311213,2
42,0.3387107460118045,175.28868360277136,332.824480369515,4
43,0.0,175.28868360277136,332.824480369515,0
44,0.0,175.28868360277136,332.824480369515,0
45,0.0,175.28868360277136,332.824480369515,0
46,0.0,175.28868360277136,332.824480369515,0
47,0.0,175.28868360277136,332.824480369515,0
48,0.37861281510919564,175.20309050772627,332.65562913907286,20
49,0.09792993295393597,175.24498886414253,332.630289532294,4
50,0.059427132117035854,175.2741573033708,332.6359550561798,4
51,0.17991844855337047,175.31828442437924,332.55756207674943,2
52,0.08130785096137233,175.32805429864254,332.5180995475113,1
53,0.0,175.32805429864254,332.5180995475113,0
54,0.0,175.32805429864254,332.5180995475113,0
55,0.0,175.32805429864254,332.5180995475113,0
56,0.028374687973143405,175.33786848072563,332.5283446712018,1
57,0.0,175.33786848072563,332.5283446712018,0
58,0.14356716169107847,175.27927927927928,332.5698198198198,5
59,0.10909578962495486,175.25842696629215,332.62022471910115,1
60,1.155296868634861,174.88815789473685,333.06359649122805,31
61,0.5956429762408174,174.75,333.3274336283186,10
62,0.04794597127119832,174.77161862527717,333.3170731707317,3
63,0.0514553276482487,174.75055679287306,333.33184855233856,2
64,0.0,174.75055679287306,333.33184855233856,0
65,0.056401627960056086,174.7488888888889,333.36,1
66,0.0,174.7488888888889,333.36,0
67,0.04310797183525739,174.75166297117516,333.38137472283813,1
68,0.1696723857418678,174.73068432671081,333.4635761589404,2
69,0.10495809703324356,174.7136563876652,333.5132158590308,1
70,0.0,174.7136563876652,333.5132158590308,0
71,0.10937940988906417,174.68653421633553,333.560706401766,1
72,0.3517253646111164,174.57974137931035,333.70043103448273,11
73,0.38483104047230543,174.72138228941685,333.5701943844492,9
74,0.6082501168921366,174.7824175824176,333.86813186813185,20
75,0.2725629186448922,174.7846153846154,333.7318681318681,8
76,0.35186325920506023,174.9090909090909,333.60753880266077,6
77,0.20044244623604984,174.9599109131403,333.52115812917594,2
78,0.10803002636153224,174.97991071428572,333.47098214285717,1
79,0.06531537347370053,174.97550111358575,333.50334075723833,1
80,0.0,174.97550111358575,333.50334075723833,0
81,0.0,174.97550111358575,333.50334075723833,0
82,0.1670252382336665,175.01333333333332,333.4288888888889,3
83,0.17860535621261345,175.02237136465325,333.34004474272933,3
84,0.47477679721867705,174.91845493562232,333.1266094420601,27
85,0.7370486280442635,175.17336152219872,332.86046511627904,15
86,3.5452831844396164,175.9904214559387,331.28735632183907,55
87,0.8569437350485234,176.28625235404897,330.97740112994353,15
88,0.12058614383112495,176.33333333333334,331.015065913371,6
89,0.6136558404720439,176.55882352941177,330.8069852941176,15
90,0.4174625733823651,176.73826714801444,330.7003610108303,14
91,0.15250586522968673,176.72694394213383,330.7757685352622,3
92,0.21249022964016398,176.6824817518248,330.87226277372264,5
93,0.1722056706538965,176.7509090909091,330.82,6
94,0.21165667347496064,176.83333333333334,330.7536231884058,8
95,0.13395140185336482,176.78205128205127,330.7967032967033,6
96,1.2924094997493816,176.33145009416197,331.2598870056497,27
97,1.2307731586900517,176.0097087378641,331.7844660194175,20
98,0.6448286232485861,175.84860557768926,332.0637450199203,15
99,0.47078391801678543,175.7449799196787,332.27510040160644,6
100,0.44973377297802536,175.61020408163265,332.4551020408163,8
101,0.17581993323656,175.59753593429159,332.5420944558522,3
102,0.2482097050522815,175.59426229508196,332.41803278688525,7
103,0.10673334375792903,175.57202505219206,332.36951983298536,9
104,0.06041965782420429,175.56903765690376,332.39958158995813,1
105,0.2499891079304392,175.49052631578948,332.49684210526317,3
106,0.024551376399412503,175.48,332.49052631578945,2
107,0.0,175.48,332.49052631578945,0
108,0.36611175165751203,175.30398322851153,332.44025157232704,20
109,0.16613511745201986,175.36058700209642,332.5010482180293,12
110,0.3929921541317845,175.39368421052632,332.69473684210527,14
111,0.04201778938699963,175.41350210970464,332.6877637130802,3
112,0.14350707870980767,175.46934460887948,332.6427061310782,3
113,0.09055910606787751,175.49576271186442,332.60593220338984,1
114,0.2773644265451413,175.59329140461216,332.50733752620545,5
115,0.24361564458551724,175.66182572614107,332.4066390041494,5
116,0.09791411449571225,175.63409563409564,332.4469854469854,1
117,0.3865328714675198,175.57112970711296,332.6297071129707,5
118,0.12997677461927754,175.5753138075314,332.69456066945605,4
119,0.21198413984048958,175.53263157894736,332.7915789473684,3
120,0.7843793530741846,175.43157894736842,332.41263157894736,38
121,0.9630325199465004,175.22649572649573,332.8482905982906,15
122,0.4759769148208175,175.02586206896552,332.97629310344826,14
123,0.29260835244585953,175.0236559139785,333.1225806451613,9
124,0.859398891803463,175.0754716981132,332.6960167714885,20
125,0.23075508789608862,175.18219461697723,332.6521739130435,10
126,0.8084835775626672,175.0928270042194,333.0464135021097,13
127,1.1012017917368082,174.80962800875272,333.51859956236325,17
128,0.27705619045343916,174.80561555075593,333.3801295896328,14
129,0.3742970558911981,174.9100642398287,333.22483940042827,6
130,0.10652143061611466,174.93562231759657,333.1781115879828,1
131,0.0028298539552335904,174.93534482758622,333.17672413793105,2
132,0.593158304761394,174.9189765458422,332.8805970149254,17
133,0.3807440057456962,174.91827956989246,333.0709677419355,12
134,0.21315932373358717,175.0218818380744,333.04595185995623,10
135,0.3072562903937331,175.09691629955947,332.91189427312776,3
136,0.26367158473836133,175.17073170731706,332.8026607538803,3
137,0.09386204138715154,175.18444444444444,332.7577777777778,1
138,0.18609960366503214,175.21428571428572,332.66964285714283,2
139,0.0,175.21428571428572,332.66964285714283,0
140,0.0,175.21428571428572,332.66964285714283,0
141,0.0,175.21428571428572,332.66964285714283,0
142,0.0,175.21428571428572,332.66964285714283,0
143,0.0,175.21428571428572,332.66964285714283,0
144,0.8323512616241139,175.07127429805615,333.06047516198703,17
145,0.0872849016520107,175.11304347826086,333.04782608695655,7
146,0.05429333524756775,175.13566739606128,333.0328227571116,3
147,0.13128390148369953,175.18021978021977,332.9846153846154,2
148,0.06937540578290735,175.20264317180616,332.95814977973566,1
149,0.10524581383275097,175.22737306843268,332.91169977924943,1
150,0.10770425654734168,175.25,332.8628318584071,1
151,0.0,175.25,332.8628318584071,0
152,0.0,175.25,332.8628318584071,0
153,0.0,175.25,332.8628318584071,0
154,0.0,175.25,332.8628318584071,0
155,0.0,175.25,332.8628318584071,0
156,0.48045314246826437,175.06813186813187,333.0197802197802,15
157,0.09559673596830955,175.11258278145695,333.00220750551875,8
158,0.152285987253399,175.15964523281596,332.94235033259423,2
159,0.10591981977876415,175.18444444444444,332.8955555555556,1
160,0.10840898775121426,175.20712694877506,332.8463251670379,1
161,0.0,175.20712694877506,332.8463251670379,0
162,0.0,175.20712694877506,332.8463251670379,0
163,0.028439669830670967,175.21555555555557,332.85777777777776,1
164,0.0,175.21555555555557,332.85777777777776,0
165,0.0,175.21555555555557,332.85777777777776,0
166,0.0,175.21555555555557,332.85777777777776,0
167,0.0,175.21555555555557,332.85777777777776,0
