Frame,Speed,X,Y,Changed Pixels
117,0.05954665050919016,558.0027027027027,215.46216216216217,2
118,0.011150648614622652,558.0080862533692,215.46361185983827,1
119,0.24512768990910325,557.9024390243902,215.52574525745257,2
120,0.19899793767679005,557.9891598915989,215.4769647696477,14
121,0.673303056006784,557.7182320441989,215.6767955801105,9
122,0.2742518391955825,557.617728531856,215.77008310249306,3
123,0.12096355049476698,557.6166666666667,215.83055555555555,5
124,0.05803177999034016,557.606648199446,215.803324099723,5
125,0.17507161233040447,557.6574585635359,215.73204419889504,7
126,0.13933193107354216,557.6925207756233,215.792243767313,5
127,0.7202928961471733,557.5068119891008,216.1008174386921,8
128,0.08915848832453122,557.5513513513514,216.10270270270271,3
129,0.10342492416821793,557.5483870967741,216.05107526881721,8
130,0.4605541531162847,557.7002652519894,215.87798408488064,7
131,0.8076589424477437,557.9712041884817,215.57853403141362,13
132,0.12563195549891243,557.9116883116883,215.55844155844156,11
133,0.36832549115241703,557.7935656836461,215.69973190348526,14
134,0.37004510687369996,557.7822580645161,215.88440860215053,17
135,0.6643837592019706,557.5528455284552,216.12466124661248,7
136,0.012119609634074864,557.5474254742547,216.1219512195122,4
137,0.311385846634779,557.4328767123287,216.22739726027396,4
138,0.32412413721074174,557.4033149171271,216.38674033149172,9
139,0.15413001945177957,557.3555555555556,216.44722222222222,2
140,0.0,557.3555555555556,216.44722222222222,0
141,0.0,557.3555555555556,216.44722222222222,0
142,0.0,557.3555555555556,216.44722222222222,0
143,0.17356110390916032,557.3,216.51388888888889,2
144,0.19914923534064943,557.2066115702479,216.4793388429752,17
145,0.030814252730453535,557.2044198895028,216.46408839779005,3
146,0.26837816200793885,557.2833333333333,216.35555555555555,2
147,0.12549542956861853,557.3370473537605,216.32311977715878,3
148,0.08913649025066661,557.3370473537605,216.3676880222841,2
149,0.0,557.3370473537605,216.3676880222841,0
150,0.11139422533202059,557.3901098901099,216.3846153846154,5
151,0.11013235923230473,557.3405994550409,216.40871934604905,3
152,0.0,557.3405994550409,216.40871934604905,0
153,0.0,557.3405994550409,216.40871934604905,0
154,0.0,557.3405994550409,216.40871934604905,0
155,0.0,557.3405994550409,216.40871934604905,0
156,0.8894694610617884,556.9809264305177,216.67029972752044,20
157,0.1830683013829131,557.0714285714286,216.6565934065934,7
158,0.12194771299815486,557.1322314049587,216.6611570247934,5
159,0.0734265874677604,557.1181318681319,216.69505494505495,1
160,0.0,557.1181318681319,216.69505494505495,0
161,0.0,557.1181318681319,216.69505494505495,0
162,0.03186964460745354,557.1322314049587,216.70247933884298,1
163,0.5446840562330973,557.249299719888,216.45658263305322,6
164,0.08892829627916743,557.2668539325842,216.41573033707866,1
165,0.03246183350956311,557.2521008403361,216.40896358543418,1
166,0.13610483510192486,557.2921348314607,216.35393258426967,1
167,0.13585821959305205,557.3352112676056,216.30140845070423,1
168,1.320383467339148,556.8607242339833,216.76044568245126,12
169,0.11946866346294499,556.9106145251396,216.79329608938548,7
170,0.11862593327594244,556.9663865546219,216.7731092436975,3
171,0.09326909740094749,556.9611111111111,216.81944444444446,3
172,0.2582200899076334,557.0690607734807,216.74861878453038,2
173,0.0,557.0690607734807,216.74861878453038,0
174,0.0,557.0690607734807,216.74861878453038,0
175,0.0,557.0690607734807,216.74861878453038,0
176,0.0,557.0690607734807,216.74861878453038,0
177,0.10850344763438594,557.0328767123287,216.7890410958904,3
178,0.10704088122487612,557.0792349726776,216.7622950819672,1
179,0.0,557.0792349726776,216.7622950819672,0
180,0.25232756636818804,557.0434782608696,216.6413043478261,16
181,0.22052336022018662,557.133514986376,216.57765667574932,5
182,0.10203350860450805,557.1803278688525,216.55737704918033,3
183,0.0,557.1803278688525,216.55737704918033,0
184,0.04948297889679896,557.2049180327868,216.5601092896175,2
185,0.05464480874312585,557.1830601092896,216.54371584699453,4
186,0.06109475348359025,557.1775956284152,216.5136612021858,4
187,0.1405930199147628,557.2356164383561,216.47397260273974,3
188,0.0,557.2356164383561,216.47397260273974,0
189,0.0,557.2356164383561,216.47397260273974,0
190,0.1442452417502372,557.172131147541,216.50819672131146,3
191,0.0,557.172131147541,216.50819672131146,0
192,0.11461264329230528,557.1181318681319,216.48901098901098,18
193,0.0685090655137605,557.1523545706372,216.48753462603878,5
194,0.06468383180454754,557.1845730027549,216.49035812672176,2
195,0.0,557.1845730027549,216.49035812672176,0
196,0.0,557.1845730027549,216.49035812672176,0
197,0.10428307652598222,557.2362637362637,216.4835164835165,3
198,0.031930412559067714,557.2506887052342,216.49035812672176,1
199,0.132747554603345,557.2115384615385,216.54395604395606,1
200,0.2875816819224675,557.1584699453551,216.6775956284153,4
201,0.1326599503829452,557.1945205479452,216.62191780821917,1
202,0.1251969204860377,557.2225274725274,216.56593406593407,1
203,0.0,557.2225274725274,216.56593406593407,0
204,0.21333613333891238,557.1160220994475,216.5718232044199,8
205,0.04411158525978264,557.1357340720222,216.58171745152356,3
206,0.07776793914325154,557.1731843575419,216.59217877094972,5
207,0.049438903102800184,557.1540616246499,216.6078431372549,1
208,0.11598118590239298,557.2039106145252,216.5782122905028,1
209,0.13404748484613443,557.1643454038997,216.6323119777159,1
210,0.0,557.1643454038997,216.6323119777159,0
211,0.0,557.1643454038997,216.6323119777159,0
212,0.0,557.1643454038997,216.6323119777159,0
213,0.0,557.1643454038997,216.6323119777159,0
214,0.30335272178414047,557.2701949860724,216.52367688022284,4
215,0.0,557.2701949860724,216.52367688022284,0
216,0.5613671163753442,557.01108033241,216.6315789473684,18
217,0.34105997261773197,557.1123595505618,216.4943820224719,5
218,0.15849063325367785,557.1887323943662,216.4732394366197,3
219,0.16376835891543962,557.2619718309859,216.43661971830986,2
220,0.07887323943668889,557.3014084507042,216.43661971830986,2
221,0.015444547453274633,557.2937853107345,216.43785310734464,1
222,0.0,557.2937853107345,216.43785310734464,0
223,0.0,557.2937853107345,216.43785310734464,0
224,0.0,557.2937853107345,216.43785310734464,0
225,0.0,557.2937853107345,216.43785310734464,0
226,0.0,557.2937853107345,216.43785310734464,0
227,0.0,557.2937853107345,216.43785310734464,0
228,1.2651880562457096,556.8109589041096,216.84657534246574,19
229,0.33716082482728676,556.9002770083102,216.70360110803324,4
230,0.0,556.9002770083102,216.70360110803324,0
231,0.13544272001486876,556.9416666666667,216.65,1
232,0.0,556.9416666666667,216.65,0
233,0.0,556.9416666666667,216.65,0
234,0.0,556.9416666666667,216.65,0
235,0.0,556.9416666666667,216.65,0
236,0.10306683298281248,556.9695290858725,216.60664819944597,1
237,0.21853831493982215,557.0249307479224,216.51246537396122,2
238,0.0,557.0249307479224,216.51246537396122,0
239,0.0,557.0249307479224,216.51246537396122,0
240,0.07834978184891489,557.0304709141275,216.5512465373961,6
241,0.5326164041258165,557.2301136363636,216.375,11
242,0.13305530275750513,557.2962962962963,216.38176638176637,5
243,0.14858580980517133,557.3589743589744,216.34188034188034,2
244,0.2593021547036602,557.3314285714285,216.46857142857144,5
245,0.41741807830756233,557.5185185185185,216.3760683760684,7
246,0.27439387954412553,557.430985915493,216.27042253521128,12
247,0.353488067189579,557.4886363636364,216.4375,17
248,0.2987229594066006,557.5,216.28857142857143,8
249,1.0601525017293298,557.9724517906336,216.52892561983472,51
250,1.476664271404653,557.2825484764543,216.26592797783934,68
251,0.18801405444898014,557.3240223463687,216.18156424581005,5
252,1.4840432933966576,556.7978723404256,216.70478723404256,26
253,0.7288801131750265,557.0690607734807,216.46132596685084,14
254,0.37216811839687225,557.2228412256268,216.35654596100278,7
255,0.3299691000084982,557.3679775280899,216.27808988764045,5
256,0.13588074856674773,557.4269662921348,216.2443820224719,2
257,0.0,557.4269662921348,216.2443820224719,0
258,0.0,557.4269662921348,216.2443820224719,0
259,0.0,557.4269662921348,216.2443820224719,0
260,0.13406707472467203,557.4761904761905,216.19887955182074,1
261,0.1338612605677108,557.5279329608938,216.15642458100558,1
262,0.1103905558703463,557.5598885793872,216.11142061281336,1
263,0.0,557.5598885793872,216.11142061281336,0
264,1.9900248995744547,556.8595041322315,216.8181818181818,24
265,0.08949521360029726,556.9042253521127,216.81971830985916,8
266,0.2281069253301445,556.9830508474577,216.73728813559322,3
267,0.12369145859899297,556.9606741573034,216.79494382022472,2
268,0.08526419454905321,557.0027855153203,216.7883008356546,3
269,0.06904783510776064,557.005540166205,216.82271468144043,2
270,0.0,557.005540166205,216.82271468144043,0
271,0.0,557.005540166205,216.82271468144043,0
272,0.36482960063568426,557.0612813370474,216.64902506963787,6
273,0.0,557.0612813370474,216.64902506963787,0
274,0.11381746257267562,557.0944444444444,216.6027777777778,1
275,0.10239071106688978,557.1218836565097,216.5595567867036,1
276,0.9292343806262686,556.7864864864865,216.88108108108108,11
277,0.18436885625093674,556.8547945205479,216.81917808219177,5
278,0.2673326496241563,556.9366391184573,216.71349862258953,2
279,0.22897907642637436,557.016620498615,216.6315789473684,2
280,0.07430243970661268,556.9861111111111,216.65277777777777,1
281,0.14145927895537586,557.0252100840336,216.59383753501402,3
282,0.0,557.0252100840336,216.59383753501402,0
283,0.11432071108374274,557.0586592178771,216.54748603351956,1
284,0.0,557.0586592178771,216.54748603351956,0
285,0.0,557.0586592178771,216.54748603351956,0
286,0.13594341797960377,557.0952380952381,216.49019607843138,1
287,0.6270484561998511,556.7940379403794,216.5772357723577,18
288,1.0821103282375888,557.2383561643836,216.26849315068492,18
289,0.6390164819808261,557.5248618784531,216.12707182320443,15
290,0.15419058563144097,557.6016713091922,216.13370473537606,9
291,0.15690936585490178,557.5888888888888,216.2111111111111,3
292,0.0,557.5888888888888,216.2111111111111,0
293,0.0,557.5888888888888,216.2111111111111,0
294,0.0,557.5888888888888,216.2111111111111,0
295,0.1614534097316686,557.6574585635359,216.1685082872928,4
296,0.1870622960846271,557.6128133704735,216.25069637883007,3
297,0.020059536920414563,557.6222222222223,216.24722222222223,1
298,0.03109782559558292,557.6323119777159,216.2590529247911,1
299,0.0,557.6323119777159,216.2590529247911,0
300,1.318172401688838,557.0891891891891,216.63243243243244,29
301,0.2989392288051213,557.202216066482,216.53462603878117,9
302,0.1822935144772501,557.2793296089385,216.48603351955308,3
303,0.2671772554364592,557.3595505617977,216.37921348314606,2
304,0.0,557.3595505617977,216.37921348314606,0
305,0.0,557.3595505617977,216.37921348314606,0
306,0.0,557.3595505617977,216.37921348314606,0
307,0.08968364962994332,557.3977591036414,216.35574229691878,1
308,0.06644450844795768,557.4,216.38888888888889,3
309,0.09338751140195788,557.3760445682451,216.4289693593315,1
310,0.0,557.3760445682451,216.4289693593315,0
311,0.06849400813023683,557.3888888888889,216.3972222222222,1
312,1.2429229128266306,557.0576923076923,216.92307692307693,18
313,0.05468980514210103,557.0644257703082,216.94957983193277,7
314,0.48890861426809173,557.1983002832861,216.74504249291786,4
315,0.0,557.1983002832861,216.74504249291786,0
316,0.18635258849092262,557.2683615819209,216.68361581920905,3
317,0.21721171494859565,557.3623595505618,216.62921348314606,4
318,0.13391493126518064,557.4173669467787,216.59103641456582,1
319,0.13847572828964091,557.3743016759777,216.64525139664804,1
320,0.08509243693698755,557.3351955307263,216.66201117318437,2
321,0.013617198980730154,557.3333333333334,216.65546218487395,1
322,0.24643431178042033,557.2534818941505,216.74930362116993,2
323,0.30074866162792235,557.1098901098901,216.79395604395606,11
324,0.47929394053573227,556.8705234159779,216.78236914600552,19
325,0.4930981751160114,557.0333333333333,216.59722222222223,5
326,0.4122476227720205,557.1825842696629,216.45505617977528,6
327,0.11048736235307277,557.2225352112677,216.4169014084507,1
328,0.096682600661564,557.2528089887641,216.37921348314606,3
329,0.03417282320392531,557.25,216.3623595505618,4
330,0.040662118031861226,557.2338028169014,216.37464788732393,1
331,0.0,557.2338028169014,216.37464788732393,0
332,0.0,557.2338028169014,216.37464788732393,0
333,0.12102708161272922,557.2941176470588,216.36974789915968,6
334,0.08382449665605009,557.3203342618384,216.33704735376045,2
335,0.0,557.3203342618384,216.33704735376045,0
336,0.34101574392736006,557.1741424802111,216.42480211081795,24
337,0.23354964535274,557.25,216.33602150537635,7
338,0.48330645615068296,557.3967391304348,216.14402173913044,4
339,0.5328304003558574,557.3516483516484,216.4065934065934,12
340,0.11850308222286914,557.3279132791328,216.35230352303523,5
341,0.04588837196090298,557.3054054054054,216.35675675675677,1
342,0.0,557.3054054054054,216.35675675675677,0
343,0.09851483325210497,557.3252032520326,216.31165311653118,1
344,0.22545308988130117,557.2506738544474,216.39622641509433,2
345,0.4652193254579599,557.3596730245232,216.19073569482288,4
346,0.22074193189940905,557.2493150684932,216.18904109589042,8
347,0.09499387672404853,557.2814207650273,216.224043715847,5
348,0.4366504115949301,557.0984042553191,216.34308510638297,14
349,0.4256081105110288,557.2643051771117,216.20980926430516,11
350,0.2619523038347679,557.3890410958904,216.16986301369863,8
351,0.0712328767123591,557.4027397260274,216.2027397260274,4
352,0.09578781341969618,557.4234972677596,216.24590163934425,5
353,0.04423963565525515,557.4356164383562,216.22739726027396,3
354,0.202647107364402,557.4710743801653,216.32231404958677,8
355,0.13656239653117755,557.4230769230769,216.37087912087912,3
356,0.1813263479596427,557.3351498637602,216.34877384196184,9
357,0.09486495948014348,557.2884615384615,216.35714285714286,3
358,0.320098964576394,557.1634349030471,216.45706371191136,3
359,0.03176797735550463,557.1777777777778,216.4638888888889,1
360,0.5674845643513171,556.9545454545455,216.63903743315507,26
361,0.46905545836950396,557.1463414634146,216.5040650406504,11
362,0.40655956976652263,556.9671232876713,216.6,10
363,0.048681078774263815,556.9590163934427,216.62295081967213,1
364,0.33081983222520067,557.0986301369863,216.53424657534248,7
365,0.0,557.0986301369863,216.53424657534248,0
366,0.12975943791646094,557.1625344352617,216.54545454545453,4
367,0.07043029067780174,557.182320441989,216.5745856353591,3
368,0.057258232002064466,557.1758241758242,216.5467032967033,8
369,0.059386155451487836,557.2054794520548,216.54520547945205,3
370,0.09254408115306899,557.2417582417582,216.5164835164835,1
371,0.07321232936289036,557.2191780821918,216.48767123287672,3
372,1.3043211268679027,556.7629427792915,216.95367847411444,22
373,0.10393548164082243,556.804945054945,216.92307692307693,5
374,0.2189843564000425,556.8888888888889,216.8527777777778,4
375,0.0,556.8888888888889,216.8527777777778,0
376,0.11760397711133377,556.9136490250696,216.79944289693594,1
377,0.0,556.9136490250696,216.79944289693594,0
378,0.02933446374252425,556.9111111111112,216.8138888888889,1
379,0.0,556.9111111111112,216.8138888888889,0
380,0.0,556.9111111111112,216.8138888888889,0
381,0.0,556.9111111111112,216.8138888888889,0
382,0.0,556.9111111111112,216.8138888888889,0
383,0.0,556.9111111111112,216.8138888888889,0
384,0.6981761919745355,557.045945945946,216.4918918918919,24
385,0.44147442984368135,557.1675824175824,216.30769230769232,6
386,0.19818339337238694,557.239010989011,216.23901098901098,2
387,0.0,557.239010989011,216.23901098901098,0
388,0.0,557.239010989011,216.23901098901098,0
389,0.0,557.239010989011,216.23901098901098,0
390,0.24477569390162326,557.207756232687,216.3573407202216,7
391,0.2584293630148645,557.0944444444444,216.41944444444445,7
392,0.08882750683770156,557.0773480662983,216.37845303867402,4
393,0.0,557.0773480662983,216.37845303867402,0
394,0.0,557.0773480662983,216.37845303867402,0
395,0.24689395548618392,557.171270718232,216.29834254143645,4
396,1.5778030282494422,556.6830601092896,216.91803278688525,20
397,0.5295638192201177,556.8805555555556,216.74166666666667,10
398,0.5566077572685652,557.1191135734072,216.5983379501385,9
399,0.06115952823479186,557.1377410468319,216.62258953168043,2
400,0.0,557.1377410468319,216.62258953168043,0
401,0.0,557.1377410468319,216.62258953168043,0
402,0.10601362380504112,557.1602209944751,216.5745856353591,1
403,0.3445617639133251,557.0526315789474,216.70914127423822,3
404,0.0,557.0526315789474,216.70914127423822,0
405,0.0,557.0526315789474,216.70914127423822,0
406,0.09610837575589225,557.0111111111111,216.73333333333332,1
407,0.0,557.0111111111111,216.73333333333332,0
408,0.44740701279020356,556.9893048128342,216.51069518716577,26
409,0.644468928067123,557.2417582417582,216.31043956043956,12
410,0.14109946838883314,557.3119777158774,216.30362116991643,7
411,0.08885843460991806,557.2944444444445,216.34444444444443,1
412,0.03015579272775911,557.2825484764543,216.33518005540165,1
413,0.11332352805086213,557.3314917127071,216.30662983425415,1
414,0.05865829683148242,557.3388429752066,216.27823691460054,1
415,0.13031728005492382,557.2786885245902,216.30327868852459,5
416,0.10864315363862759,557.315934065934,216.26373626373626,2
417,0.7314547462409685,557.6521739130435,216.4076086956522,34
418,0.6482910664621381,557.3524590163935,216.28415300546447,30
419,0.35414421341033103,557.3571428571429,216.10714285714286,10
420,0.357565585587546,557.4120734908137,215.93700787401573,21
421,0.1960128567478058,557.4920212765958,215.88031914893617,11
422,0.3082966395760914,557.641095890411,215.84109589041097,11
423,0.2577753434945108,557.743093922652,215.91988950276243,13
424,0.07959930692907241,557.7032967032967,215.92032967032966,2
425,0.07848307646424205,557.6967213114754,215.95901639344262,2
426,0.21652035799086058,557.7704918032787,215.87978142076503,2
427,0.1109234551749544,557.75,215.9313186813187,2
428,0.0,557.75,215.9313186813187,0
429,0.09144679657746055,557.7884615384615,215.9065934065934,2
430,0.0,557.7884615384615,215.9065934065934,0
431,0.11695685161945579,557.7382920110193,215.9366391184573,1
432,2.5329221891954177,556.7583333333333,216.73888888888888,35
433,0.34835835111165386,556.9121813031162,216.657223796034,13
434,0.15843081849217042,556.9801136363636,216.61647727272728,3
435,0.06211033732262965,557.008547008547,216.6039886039886,1
436,0.2686635725665293,556.9596541786743,216.72910662824208,4
437,0.1462214951529778,556.919540229885,216.79022988505747,3
438,0.05768950370238622,556.9308357348704,216.76368876080693,1
439,0.04462067147160001,556.9310344827586,216.74137931034483,1
440,0.09787003658576501,556.8936781609195,216.77298850574712,2
441,0.0,556.8936781609195,216.77298850574712,0
442,0.0,556.8936781609195,216.77298850574712,0
443,0.03729848596464138,556.8882521489971,216.79083094555875,1
444,0.6138763782013487,557.0409836065573,216.52459016393442,23
445,0.4361700989102755,557.2,216.37534246575342,7
446,0.11109973899099251,557.2506887052342,216.3526170798898,4
447,0.2644707073183778,557.3296398891966,216.24653739612188,2
448,0.0,557.3296398891966,216.24653739612188,0
449,0.0,557.3296398891966,216.24653739612188,0
450,0.15403256259783357,557.2825484764543,216.30747922437672,2
451,0.0,557.2825484764543,216.30747922437672,0
452,0.0,557.2825484764543,216.30747922437672,0
453,0.0,557.2825484764543,216.30747922437672,0
454,0.3997382161416315,557.1927374301677,216.48603351955308,5
455,0.2986725810482322,557.2634560906515,216.61756373937678,13
456,0.6537125387765506,557.2054794520548,216.2958904109589,28
457,0.49574743616780886,557.436974789916,216.20728291316527,18
458,0.17215849369557013,557.5156695156695,216.24216524216524,10
459,0.10668138531047704,557.5644699140402,216.22063037249285,4
460,0.0,557.5644699140402,216.22063037249285,0
461,0.15115863899178683,557.6296296296297,216.18233618233617,2
462,0.07703247663949186,557.6628571428571,216.16285714285715,1
463,0.0,557.6628571428571,216.16285714285715,0
464,0.0,557.6628571428571,216.16285714285715,0
465,0.08429146140567216,557.6980056980057,216.13960113960113,1
466,0.10618880821970247,557.7443181818181,216.11363636363637,1
467,0.0,557.7443181818181,216.11363636363637,0
468,1.2627452501834688,557.3027027027027,216.56486486486486,18
469,0.04440348131775317,557.3186813186813,216.54945054945054,10
470,0.10555303089867926,557.3694444444444,216.5638888888889,8
471,0.07914306814429517,557.3509749303621,216.59888579387186,1
472,0.0,557.3509749303621,216.59888579387186,0
473,0.0,557.3509749303621,216.59888579387186,0
474,0.0,557.3509749303621,216.59888579387186,0
475,0.029754906074421918,557.3379888268156,216.60614525139664,1
476,0.13511735477591552,557.3781512605042,216.55182072829132,1
477,0.0632871537953101,557.3659217877095,216.58100558659217,1
478,0.046068219280542125,557.3435754189944,216.5754189944134,2
479,0.1336962041180987,557.3781512605042,216.51820728291315,1
480,0.8747845364972466,557.391061452514,216.08100558659217,29
481,0.492188167085616,557.5524079320113,215.89518413597733,7
482,0.2041359353746427,557.5574712643678,215.9971264367816,9
483,0.08476157160782999,557.5931232091691,215.97421203438395,1
484,0.0,557.5931232091691,215.97421203438395,0
485,0.0,557.5931232091691,215.97421203438395,0
486,0.0,557.5931232091691,215.97421203438395,0
487,0.0,557.5931232091691,215.97421203438395,0
488,0.24917195348405985,557.5085714285714,216.06571428571428,3
489,0.03352226133684049,557.4928774928775,216.05982905982907,1
490,0.03595500981173757,557.5100286532951,216.054441260745,2
491,0.0,557.5100286532951,216.054441260745,0
492,0.3389509915130125,557.3406593406594,216.06043956043956,19
493,0.03736851314916726,557.33426183844,216.07799442896936,7
494,0.2189849919769219,557.2402234636871,216.1340782122905,7
495,0.0,557.2402234636871,216.1340782122905,0
496,0.18867467235644003,557.3064066852368,216.06685236768803,3
497,0.12430128141066003,557.254189944134,216.10055865921788,1
498,0.1008994158498614,557.3008356545961,216.11977715877438,5
499,0.0,557.3008356545961,216.11977715877438,0
500,0.0,557.3008356545961,216.11977715877438,0
501,0.12098130662440593,557.2444444444444,216.14166666666668,5
502,0.11837572586941851,557.2797783933518,216.09418282548475,1
503,0.13225427411804622,557.328729281768,216.04972375690608,1
504,0.45478321855645515,557.453125,215.859375,22
505,0.3351541148795004,557.574074074074,215.74338624338625,8
506,0.1764031093925876,557.5447154471544,215.82655826558266,9
507,0.07419873009702088,557.5491803278688,215.86338797814207,3
508,0.09305675609793639,557.5464480874317,215.90983606557376,2
509,0.12774655650481756,557.5260273972602,215.84931506849315,5
