Frame,Speed,X,Y,Changed Pixels
1,2.195348706380825,441.71385542168673,260.4307228915663,84
2,0.9522450724282245,441.7173913043478,260.90683229813664,40
3,0.5925174900110008,441.62951807228916,261.18975903614455,22
4,0.23079260178248384,441.70623145400594,261.2759643916914,7
5,0.14451982981463682,441.77448071216617,261.29970326409494,2
6,0.1596030735351546,441.84730538922156,261.33233532934133,3
7,0.07971436588394205,441.8858858858859,261.34234234234236,1
8,0.07437881710990228,441.921686746988,261.3524096385542,1
9,0.0,441.921686746988,261.3524096385542,0
10,0.0,441.921686746988,261.3524096385542,0
11,0.0,441.921686746988,261.3524096385542,0
12,2.0207272132297467,441.0564263322884,260.8307210031348,49
13,0.8311881338772773,440.6489028213166,260.91222570532915,8
14,0.1421510741561949,440.70186335403724,260.95962732919253,5
15,0.11966662425849003,440.76160990712077,260.9628482972136,1
16,0.08852818212388747,440.7191358024691,260.9753086419753,1
17,0.23000487690060226,440.60615384615386,260.95384615384614,3
18,0.0,440.60615384615386,260.95384615384614,0
19,0.21841743129756827,440.71517027863774,260.94736842105266,2
20,0.0,440.71517027863774,260.94736842105266,0
21,0.0,440.71517027863774,260.94736842105266,0
22,0.0,440.71517027863774,260.94736842105266,0
23,0.0,440.71517027863774,260.94736842105266,0
24,0.32864035937375463,440.59442724458205,260.8359133126935,10
25,0.11809782510507165,440.6024844720497,260.8944099378882,5
26,0.19055979703168696,440.69349845201236,260.92260061919507,3
27,0.06582133630176346,440.71517027863774,260.94736842105266,2
28,0.03618591278965595,440.70186335403724,260.95962732919253,1
29,0.08304665955307843,440.74143302180687,260.9470404984424,1
30,0.0,440.74143302180687,260.9470404984424,0
31,0.0,440.74143302180687,260.9470404984424,0
32,0.08304665955307843,440.70186335403724,260.95962732919253,1
33,0.04121056176423117,440.6853582554517,260.97196261682245,1
34,0.10063444521413592,440.6375,260.9875,1
35,0.0,440.6375,260.9875,0
36,1.0412976211534735,440.13803680981596,260.840490797546,14
37,0.13053856618859344,440.07384615384615,260.8523076923077,1
38,0.12307692307695106,440.1353846153846,260.8523076923077,2
39,0.16153113536501437,440.2123076923077,260.87692307692305,2
40,0.4641573460702866,440.43343653250776,260.94736842105266,6
41,0.0866137680590842,440.391975308642,260.9598765432099,1
42,0.2606671052161916,440.5217391304348,260.972049689441,2
43,0.0,440.5217391304348,260.972049689441,0
44,0.14817717443208608,440.453125,261.0,2
45,0.0,440.453125,261.0,0
46,0.0,440.453125,261.0,0
47,0.2436556066017543,440.57232704402514,260.97484276729557,4
48,0.2239640326100413,440.53416149068323,260.8695652173913,10
49,0.12331164466749144,440.5170278637771,260.92879256965944,5
50,0.07239903485303238,440.48615384615385,260.9476923076923,2
51,0.3881096220794553,440.6801242236025,260.95341614906835,3
52,0.036484965200401745,440.6666666666667,260.9657320872274,1
53,0.19444025516508434,440.7586206896552,260.9341692789969,4
54,0.22168942389243163,440.6479750778816,260.94080996884736,2
55,0.2970466651976818,440.5015576323988,260.9657320872274,6
56,0.06985648035509172,440.53416149068323,260.9782608695652,1
57,0.10578586690512727,440.4815950920245,260.9723926380368,4
58,0.07298527535103609,440.5169230769231,260.98153846153843,1
59,0.07942670452195155,440.55555555555554,260.99074074074076,1
60,0.4490177517615973,440.35223880597016,260.8955223880597,15
61,0.9058247083136849,440.8,260.96363636363634,11
